"ΜΑΡΙΑ";6652
"ΛΙΟΥΝΤΜΙΛΑ";1
"ΛΙΤΣΑ";1
"ΛΟΪΖΟΣ";1
"ΛΟΥΔΑ";1
"ΛΟΥΪΖΟΣ";1
"ΛΟΥΚΙΝΗ";1
"ΛΟΥΚΡΕΤΙΑ";1
"ΛΟΥΚΡΗΤΙΑ";1
"ΛΟΥΚΡΙΤΙΑ";1
"ΛΟΥΛΑ";1
"ΛΟΥΛΟΥΔΑ";1
"ΛΟΥΛΟΥΔΗΣ";1
"ΛΟΥΛΟΥΔΩ";1
"ΛΟΥΣΗ";1
"ΛΟΥΤΣΙΕ";1
"ΛΟΥΤΦΗ";1
"ΛΥΒΙΑ";1
"ΛΥΓΙΑ";1
"ΛΥΔΑ";1
"ΛΥΜΠΕΡΗΣ";1
"ΛΥΣΑΝΔΡΟΣ";1
"ΛΥΣΣΙΜΑΧΟΣ";1
"ΜΑΓΙΑ";1
"ΜΑΚΗΣ";1
"ΜΑΛΓΚΟΖΑΤΑ";1
"ΜΑΝΑΣΗΣ";1
"ΜΑΝΘΟΥΛΑ";1
"ΜΑΝΙΝΑ";1
"ΜΑΝΙΩ";1
"ΜΑΝΤΑΛΕΝΑ";1
"ΜΑΝΤΑΛΕΝΙΑ";1
"ΜΑΝΤΙΑ";1
"ΜΑΝΤΩ";1
"ΜΑΝΩΛΙΤΣΑ";1
"ΜΑΞΙΜΟΣ";1
"ΜΑΡΑΝΘΙΑ";1
"ΜΑΡΓΕΤΑ";1
"ΜΑΡΓΙΕΤΑ";1
"ΜΑΡΓΙΩΡΑ";1
"ΜΑΡΓΙΩΡΗ";1
"ΜΑΡΔΙΤΣΑ";1
"ΜΑΡΙΕΛΕΝΑ";1
"ΜΑΡΙΛΙΑ";1
"ΜΑΡΙΛΥΝ";1
"ΜΑΡΚΕΤΟΥΣΗ";1
"ΜΑΡΚΗΣΙΑ";1
"ΜΑΡΚΟΥΛΑ";1
"ΜΑΡΟΥΔΗ";1
"ΜΑΡΟΥΔΙΤΣΑ";1
"ΜΑΡΟΥΔΙΩ";1
"ΜΑΡΟΥΛΙΤΣΑ";1
"ΜΑΡΟΥΣΗ";1
"ΜΑΡΟΥΣΙΑ";1
"ΜΑΡΟΥΣΩ";1
"ΜΑΡΣΕΛΑ";1
"ΜΑΡΤΙΝ";1
"ΜΑΡΤΙΝΑ";1
"ΜΑΣΤΙΧΕΝΙΑ";1
"ΜΑΤΘΙΛΔΗ";1
"ΜΑΤΙΛΘΗ";1
"ΜΑΤΙΝΙΩ";1
"ΜΑΤΡΩΝΑ";1
"ΜΑΧΗ";1
"ΜΑΧΜΟΥΝΤ";1
"ΜΕΘΟΔΙΟΣ";1
"ΜΕΛΑΝΘΗ";1
"ΜΕΛΑΝΘΩ";1
"ΜΕΛΕΤΙΑ";1
"ΜΕΛΗ";1
"ΜΕΛΙΣΑΝΔΡΑ";1
"ΜΕΛΙΣΣΑ";1
"ΜΕΛΙΣΣΑΝΘΗ";1
"ΜΕΛΙΣΣΩ";1
"ΜΕΛΙΤΙΝΗ";1
"ΜΕΛΛΩ";1
"ΜΕΛΤΙΝΗ";1
"ΜΕΛΩΔΙΤΣΑ";1
"ΜΕΝΑΝΔΡΟΣ";1
"ΜΕΝΕΛΑΗ";1
"ΜΕΝΕΞΕΝΙΑ";1
"ΜΕΝΙΑ";1
"ΜΕΝΙΠΠΟΣ";1
"ΜΕΝΤΖΕΛΟΣ";1
"ΜΕΡΣΕΪΝΤΑ";1
"ΜΕΣΣΗΝΙΑ";1
"ΜΕΧΜΕΤ";1
"ΜΗΔΕΙΑ";1
"ΜΗΛΙΤΣΑ";1
"ΜΗΤΡΟΦΑΝΗΣ";1
"ΜΙΑΟΥΛΗΣ";1
"ΜΙΚΕΛΙΑ";1
"ΜΙΚΕΣ";1
"ΜΙΚΙΡΔΙΤΣ";1
"ΜΙΛΙΤΣΑ";1
"ΜΙΛΚΑ";1
"ΜΙΛΤΟΣ";1
"ΜΙΝΕΡΒΑ";1
"ΜΙΝΩΣ";1
"ΜΙΡΑΝ";1
"ΜΙΡΕΛΛΑ";1
"ΜΙΡΙΕΝΑ";1
"ΜΙΡΛΕΝΑ";1
"ΜΙΡΟΣΛΑΒΑ";1
"ΜΙΣΑΗΛ";1
"ΜΙΧΑΛΙΝΑ";1
"ΜΟΡΦΩ";1
"ΜΟΣΧΟΚΑΡΦΕΝΙΑ";1
"ΜΟΥΕΣΣΕΡ";1
"ΜΟΥΡΒΕΤ";1
"ΜΠΕΛΚΙΣ";1
"ΜΠΕΝΟΥΛΑ";1
"ΜΠΕΤΙΝΗ";1
"ΜΠΙΑΝΚΑ";1
"ΜΠΙΛΙΩ";1
"ΜΠΙΛΚΗ";1
"ΜΠΟΓΔΑΝΑ";1
"ΜΠΟΥΖΙΑΝΑ";1
"ΜΠΟΥΛΕΝΤ";1
"ΜΠΟΥΜΠΟΥΛΙΝΑ";1
"ΜΠΡΟΥΝΙΛΝΤΑ";1
"ΜΥΡΓΙΑΜ";1
"ΜΥΡΙΑΜ";1
"ΜΥΡΣΙΝΑ";1
"ΜΥΡΤΑ";1
"ΜΥΡΤΙΔΙΩΤΙΣΣΑ";1
"ΜΥΡΩ";1
"ΝΑΓΙΑ";1
"ΝΑΖΑΡΙΑ";1
"ΝΑΖΕΛΑ";1
"ΝΑΖΙ";1
"ΝΑΖΛΟΥ";1
"ΝΑΘΑΝΑΗΛ";1
"ΝΑΪΑΔΑ";1
"ΝΑΪΡΑ";1
"ΝΑΛΙΑΝ";1
"ΝΑΝΣΗ";1
"ΝΑΝΤΑ";1
"ΝΑΣΣΙΜ";1
"ΝΑΤΑΛΙ";1
"ΝΑΤΖΙΜΠ";1
"ΝΑΦΙΕ";1
"ΝΕΒΖΑΤ";1
"ΝΕΙΛΟΣ";1
"ΝΕΚΤΑΡΙΕΛΕΝΑ";1
"ΝΕΚΤΑΡΙΝΗ";1
"ΝΕΚΤΩΡΙΑ";1
"ΝΕΛΗ";1
"ΝΕΛΛΗ";1
"ΝΕΟΚΛΕΙΑ";1
"ΝΕΟΝΕΛΛΗΣ";1
"ΝΕΡΑΝΤΖΩ";1
"ΝΕΣΡΙΝ";1
"ΝΕΩΝ";1
"ΝΙΚΑ";1
"ΝΙΚΟΜΑΧΕΙΑ";1
"ΝΙΚΟΥΛΑ";1
"ΝΙΚΩΝΑΣ";1
"ΝΟΝΝΑ";1
"ΝΟΝΤΑΣ";1
"ΝΟΠΗ";1
"ΝΟΥΝΕ";1
"ΝΟΥΡΣΕΛ";1
"ΝΤΑΝΙΕΛΛΑ";1
"ΝΤΑΝΙΤΣΑ";1
"ΝΤΑΡΙΚΟ";1
"ΝΤΕΜΙΡΑ";1
"ΝΤΟΜΙΝΙΚ";1
"ΝΤΟΡΙΑΝΑ";1
"ΝΤΟΡΙΝΑ";1
"ΝΥΜΦΟΔΩΡΑ";1
"ΝΩΡΙΝΑ";1
"ΟΔΥΣΣΕΙΑ";1
"ΟΚΤΑΪ";1
"ΟΛΕΣΙΑ";1
"ΟΛΙΒΙΑ";1
"ΟΛΥΜΠΙΟΣ";1
"ΟΡΘΟΔΟΞΙΑ";1
"ΟΡΘΟΔΟΞΟΣ";1
"ΟΡΣΕΛΑ";1
"ΟΡΦΕΑΣ";1
"ΟΡΦΕΥΣ";1
"ΠΑΓΟΥΛΑ";1
"ΠΑΓΩΝΙΑ";1
"ΠΑΛΑΙΟΛΟΓΟΣ";1
"ΠΑΛΑΣΣΑ";1
"ΠΑΜΕΛΑ";1
"ΠΑΝΑΓΙΟΥ";1
"ΠΑΝΑΓΙΤΑ";1
"ΠΑΝΑΓΙΤΣΑ";1
"ΠΑΝΙΩ";1
"ΠΑΝΣΕΜΝΗ";1
"ΠΑΝΤΕΛΕΑ";1
"ΠΑΝΤΟΥΛΑ";1
"ΠΑΟΥΛΑ";1
"ΠΑΡΕΣΙΑ";1
"ΠΑΡΕΣΣΑ";1
"ΠΑΣΧΑΛΗ";1
"ΠΑΣΧΑΛΙΤΣΑ";1
"ΠΑΤΡΙΣΙΑ";1
"ΠΕΛΙΑΣ";1
"ΠΕΜΠΕ";1
"ΠΕΝΗ";1
"ΠΕΝΚΑ";1
"ΠΕΝΤΖΕΧΡΗ";1
"ΠΕΡΔΙΚΑ";1
"ΠΕΡΗ";1
"ΠΕΡΙΑΝΔΡΟΣ";1
"ΠΕΡΙΚΛΙΤΣΑ";1
"ΠΕΡΙΜΑΝΘΟΥΛΑ";1
"ΠΕΡΠΕΤΟΥΑ";1
"ΠΕΡΣΗ";1
"ΠΕΤΡΑ";1
"ΠΕΤΡΙΤΣΙΑ";1
"ΠΗΝΕΙΩ";1
"ΠΙΕΡΟΥΛΑ";1
"ΠΙΕΡΡΟΣ";1
"ΠΛΑΤΩΝ";1
"ΠΛΟΥΜΗ";1
"ΠΛΟΥΣΙΑ";1
"ΠΛΟΥΤΑΡΧΟΣ";1
"ΠΟΘΗΤΟΣ";1
"ΠΟΛΙΤΕΙΑ";1
"ΠΟΛΥΑΝΘΗ";1
"ΠΟΛΥΑΝΘΗ ΜΑΡΙΑ";1
"ΠΟΛΥΓΝΩΤΟΣ";1
"ΠΟΛΥΖΟΣ";1
"ΠΟΛΥΚΛΕΙΤΟΣ";1
"ΠΟΛΥΚΡΑΤΗΣ";1
"ΠΟΛΥΜΕΡΗΣ";1
"ΠΟΠΗ";1
"ΠΟΠΛΙΑ";1
"ΠΟΣΕΙΔΩΝΑΣ";1
"ΠΟΤΑ";1
"ΠΟΤΙΤΣΑ";1
"ΠΟΥΛΙΟΣ";1
"ΠΟΥΠΟΥΛΑ";1
"ΠΡΑΞΙΤΕΛΗΣ";1
"ΠΡΕΣΒΙΑ";1
"ΠΡΟΚΟΠΙΑ";1
"ΠΡΟΜΗΘΕΑΣ";1
"ΠΩΛ";1
"ΡΑΔΑΜΑΝΘΥΣ";1
"ΡΑΪΔΩ";1
"ΡΑΛΙΑ";1
"ΡΑΜΑΔΑΝ";1
"ΡΑΜΟΝΑ";1
"ΡΑΜΠΕΛΙΑ";1
"ΡΕΜΖΙΕ";1
"ΡΕΜΟΥΣ";1
"ΡΕΝΑΤΕ";1
"ΡΕΝΕ";1
"ΡΗΓΟΠΟΥΛΑ";1
"ΡΗΓΟΥΛΑ";1
"ΡΙΑ";1
"ΡΙΓΩ";1
"ΡΙΓΩΤΟΥ";1
"ΡΙΖΟΥΛΑ";1
"ΡΙΤΑ";1
"ΡΙΤΒΑΝ";1
"ΡΟΔΕΛΠΙΔΑ";1
"ΡΟΔΙΚΑ";1
"ΡΟΔΟΚΛΕΙΑ";1
"ΡΟΔΟΝΙΚΗ";1
"ΡΟΔΟΠΗΣ";1
"ΡΟΔΩ";1
"ΡΟΖΕΤΑ";1
"ΡΟΖΕΤΤΑ";1
"ΡΟΖΙΤΑ";1
"ΡΟΪΔΗ";1
"ΡΟΪΔΟΥΛΑ";1
"ΡΟΜΙΝΑ";1
"ΡΟΥΔΑΜΑ";1
"ΡΟΥΝΤΙΝ";1
"ΡΟΥΣΗΣ";1
"ΡΟΥΣΚΑ";1
"ΡΟΥΣΣΑ";1
"ΡΟΥΣΣΗΣ";1
"ΡΩΜΑΙΟΣ";1
"ΡΩΜΑΛΕΑ";1
"ΡΩΜΑΝΟΣ";1
"ΡΩΣΙΑ";1
"ΡΩΣΣΕΤΟΣ";1
"ΣΑΒΒΑΤΑ";1
"ΣΑΒΒΑΤΟΥ";1
"ΣΑΗΜ";1
"ΣΑΜΑΝΘΑ";1
"ΣΑΜΒΕΛ";1
"ΣΑΜΕΝΘΑ";1
"ΣΑΜΙ";1
"ΣΑΜΙΑ";1
"ΣΑΜΙΡ";1
"ΣΑΜΟΥΗΛ";1
"ΣΑΝΤΡΑ";1
"ΣΑΣΑ";1
"ΣΒΕΤΛΑΝΑ";1
"ΣΕΒΑΣΤΟΣ";1
"ΣΕΒΑΣΤΟΥΛΑ";1
"ΣΕΛΝΤΑ";1
"ΣΕΜΙΡΑ";1
"ΣΕΜΠΑΣΤΙΑΝ";1
"ΣΕΝΤΑ";1
"ΣΕΡΑΦΕΙΑ";1
"ΣΕΡΑΦΟΥΛΑ";1
"ΣΕΡΡΑ";1
"ΣΕΣΙΛ";1
"ΣΕΤΣΙΛ";1
"ΣΗΜΕΡΟΥΔΑ";1
"ΣΗΦΗΣ";1
"ΣΙΑΚΕ";1
"ΣΙΑΜΕΡΙΑΝ";1
"ΣΙΑΝΑ";1
"ΣΙΒΥΛΛΑ";1
"ΣΙΓΚΡΙΝΤ";1
"ΣΙΔΕΡΕΝΙΑ";1
"ΣΙΔΕΡΩ";1
"ΣΙΜΟΝΑ";1
"ΣΙΜΟΝΑ ΚΛΑΟΥΝΤΙΑ";1
"ΣΙΜΠΕΛ";1
"ΣΙΩΝΙΑ";1
"ΣΚΕΥΟΣ";1
"ΣΚΕΥΟΦΥΛΑΞ";1
"ΣΜΥΡΝΑ";1
"ΣΟΛΟΜΩΝ";1
"ΣΟΝΙΛΑ";1
"ΣΟΥΖΑΝ";1
"ΣΟΥΝΑΙ";1
"ΣΟΥΣΑΝΗ";1
"ΣΟΦΡΩΝΙΑ";1
"ΣΠΑΡΤΑΚΟΣ";1
"ΣΠΑΣΗΣ";1
"ΣΠΗΛΙΑ";1
"ΣΠΗΛΙΟΠΑΝΑΓΙΩΤΗΣ";1
"ΣΠΗΛΙΩΤΗΣ";1
"ΣΠΥΡΑΝΝΑ";1
"ΣΠΥΡΟΥΛΑ";1
"ΣΠΥΡΩ";1
"ΣΤΑΛΛΗ";1
"ΣΤΑΜΑΤΕΛΑ";1
"ΣΤΑΜΑΤΙΝΗ";1
"ΣΤΑΜΑΤΩ";1
"ΣΤΑΜΕΛΟΣ";1
"ΣΤΑΜΟΣ";1
"ΣΤΑΜΟΥΔΑ";1
"ΣΤΑΜΟΥΛΑ";1
"ΣΤΑΜΟΥΛΩ";1
"ΣΤΑΥΡΙΑΝΘΗ";1
"ΣΤΑΥΡΙΝΗ";1
"ΣΤΕΛΙΑΝΑ";1
"ΣΤΕΡΓΙΑΝΩ";1
"ΣΤΕΡΓΙΟΥΛΑ";1
"ΣΤΕΦΑΝΑ";1
"ΣΤΕΦΑΝΗ";1
"ΣΤΙΛΠΩΝ";1
"ΣΤΟΓΙΑΝΑ";1
"ΣΤΟΪΚΟΣ";1
"ΣΤΡΑΤΙΑΝΝΑ";1
"ΣΤΡΑΤΟΥΛΑ";1
"ΣΤΥΛΙΑΝΑ";1
"ΣΥΜΕΛΛΙΑ";1
"ΣΥΝΟΔΙΑ";1
"ΣΥΡΑΓΩ";1
"ΣΥΡΙΓΩ";1
"ΣΥΡΙΟΣ";1
"ΣΥΡΜΑΛΕΝΙΑ";1
"ΣΥΡΜΑΤΟΥΛΑ";1
"ΣΩΖΩΝ";1
"ΣΩΝΙΑ";1
"ΣΩΤΗΡΟΥΛΑ";1
"ΣΩΦΡΟΝΙΟΣ";1
"ΤΑΚΗΣ";1
"ΤΑΜΑΜΑ";1
"ΤΑΡΣΑ";1
"ΤΑΡΣΗ";1
"ΤΑΡΣΙΑ";1
"ΤΑΤΣΕΛΟΣ";1
"ΤΖΑΝΕΤΙΝΑ";1
"ΤΖΑΝΕΤΟΣ";1
"ΤΖΑΝΝΕΤΟΣ";1
"ΤΖΕΪΛΙΑΝ";1
"ΤΖΕΪΜΣ";1
"ΤΖΕΜΑΛ";1
"ΤΖΕΣΙΚΑ";1
"ΤΖΕΣΣΙΚΑ";1
"ΤΖΙΕΝΓΚΕΣ";1
"ΤΖΙΟΒΑΝΑ";1
"ΤΖΙΟΒΑΝΝΑ";1
"ΤΖΙΧΑΤ";1
"ΤΖΟΥΜΑ";1
"ΤΖΟΥΣ";1
"ΤΖΩΡΤΖΗΣ";1
"ΤΗΛΕΜΑΧΗ";1
"ΤΙΜΟΚΛΕΙΑ";1
"ΤΙΝΑ";1
"ΤΟΜΑΣ";1
"ΤΟΜΗΣ";1
"ΤΟΡΟΣ";1
"ΤΟΥΝΤΖΑΗ";1
"ΤΡΑΓΙΑΝΗ";1
"ΤΡΑΪΑΝΟΣ";1
"ΤΡΙΑΝΤΑΦΥΛΛΕΝΙΑ";1
"ΤΡΙΑΝΤΑΦΥΛΛΙΤΣΑ";1
"ΤΡΙΑΝΤΑΦΥΛΛΙΩ";1
"ΤΡΙΑΣ ΙΟΥΛΙΤΑ";1
"ΤΣΙΤΣΑ";1
"ΥΒΟΝΗ";1
"ΥΒΟΝΝΗ";1
"ΥΟΛΑΝΔΑ";1
"ΦΑΕΙΝΗ";1
"ΦΑΙΑΝΤΩΡΑ";1
"ΦΑΜΠΙΟΛΑ";1
"ΦΑΝΕΡΩΜΕΝΗ";1
"ΦΑΝΙΑ";1
"ΦΑΝΟΥΡΙΑ";1
"ΦΑΝΤΩ";1
"ΦΑΣΣΑ";1
"ΦΑΤΙΧ";1
"ΦΑΤΜΕ";1
"ΦΕΝΙΑ";1
"ΦΕΡΟΝΙΚΗ";1
"ΦΙΓΑΛΕΙΑ";1
"ΦΙΛΑΡΕΤΟΣ";1
"ΦΙΛΙΝΑ";1
"ΦΙΛΙΠΠΑ";1
"ΦΙΛΙΠΠΟΥΛΑ";1
"ΦΙΛΟΔΩΡΑ";1
"ΦΙΛΟΚΛΗΣ";1
"ΦΙΛΟΚΤΗΜΩΝ";1
"ΦΙΛΟΞΕΝΗ";1
"ΦΙΛΩΝ";1
"ΦΙΟΡΗ";1
"ΦΙΟΡΟΥΛΑ";1
"ΦΙΩΡΗ";1
"ΦΛΩΡΕΝΙΑ";1
"ΦΛΩΡΕΝΤΙΝΗ";1
"ΦΛΩΡΙΚΑ";1
"ΦΟΙΝΙΚΗ";1
"ΦΟΝΤΑΝΑ";1
"ΦΟΥΛΑ";1
"ΦΡΑΓΚΙΟΣ";1
"ΦΡΑΓΚΙΣΚΑ";1
"ΦΡΑΓΚΙΤΣΑ";1
"ΦΡΑΝΚΟΣ";1
"ΦΡΑΝΣΗ";1
"ΦΡΑΤΖΕΣΚΑ";1
"ΦΡΑΤΖΕΣΚΟ";1
"ΦΡΕΙΔΕΡΙΚΟΣ";1
"ΦΡΙΞΟΣ";1
"ΦΡΟΙΞΟΣ";1
"ΦΡΟΣΑ";1
"ΦΥΛΑΚΤΟΣ";1
"ΦΥΛΙΖ";1
"ΦΥΛΛΙΩ";1
"ΦΩΣΤΗΡΙΑ";1
"ΦΩΤΕΙΑΝΝΑ";1
"ΦΩΤΗ";1
"ΦΩΤΙΚΑ";1
"ΦΩΦΗ";1
"ΦΩΦΩ";1
"ΧΑΔΟΥΛΑ";1
"ΧΑΪΚΟ";1
"ΧΑΛΕΝΤ";1
"ΧΑΡΑΛΑΜΠΟΥΛΑ";1
"ΧΑΡΗ";1
"ΧΑΡΙΖΑΝΗΣ";1
"ΧΑΡΙΤΟΣ";1
"ΧΑΣΑΝ";1
"ΧΕΪΝΕ";1
"ΧΛΟΗ";1
"ΧΟΡΕΝ";1
"ΧΟΡΧΕ";1
"ΧΟΥΡΜΟΥΖΗΣ";1
"ΧΡΗΣΤΟΜΑΝΩΛΗΣ";1
"ΧΡΙΣΤΑ";1
"ΧΡΙΣΤΑΚΗΣ";1
"ΧΡΙΣΤΟΒΑΛΑΝΤΗ";1
"ΧΡΙΣΤΟΔΟΥΛΗ";1
"ΧΡΙΣΤΟΦΟΡΑ";1
"ΧΡΙΣΤΟΦΥΛΛΗ";1
"ΧΡΟΝΙΑ";1
"ΧΡΥΣΑΦΗΣ";1
"ΧΡΥΣΕΥΗ";1
"ΧΡΥΣΟΘΕΜΙΣ";1
"ΧΡΥΣΟΜΑΛΗ";1
"ΧΡΥΣΟΝΘΕΜΙΣ";1
"ΧΡΥΣΤΑΛΑ";1
"ΧΡΥΣΤΑΛΛΑ";1
"ΧΥΤΟΥΛΑ";1
"ΩΡΑΙΑΝΘΗ";1
"ΩΡΙΓΕΝΗΣ";1
"ΓΙΑΝΝΗΣ";1
"ΑΛΕΞΗΣ";1
"ΑΝΑΣΤΑΣΗΣ";1
"ΑΝΤΩΝΗΣ";1
"ΑΡΓΥΡΗΣ";1
"ΑΡΣΕΝΗΣ";1
"ΑΡΤΕΜΗΣ";1
"ΑΣΤΕΡΗΣ";1
"ΒΑΣΙΛΗΣ";1
"ΒΛΑΣΗΣ";1
"ΒΛΑΣΣΗΣ";1
"ΓΕΩΡΓΗΣ";1
"ΓΡΗΓΟΡΗΣ";1
"ΔΗΜΗΤΡΗΣ";1
"ΔΙΟΝΥΣΗΣ";1
"ΕΥΜΕΝΗΣ";1
"ΕΥΤΥΧΗΣ";1
"ΖΑΦΕΙΡΗΣ";1
"ΘΕΟΔΟΣΗΣ";1
"ΙΓΝΑΤΗΣ";1
"ΛΑΥΡΕΝΤΗΣ";1
"ΠΡΟΚΟΠΗΣ";1
"ΣΤΑΜΑΤΗΣ";1
"ΣΩΤΗΡΗΣ";1
"ΦΑΝΟΥΡΗΣ";1
"ΦΩΤΗΣ";1
